date,customer_id,product_id,order_value
2025-03-09,C100024,P1012,593.62
2025-06-08,C100899,P1002,353.04
2025-05-04,C100270,P1001,921.71
2025-05-22,C100999,P1005,1486.72
2025-06-07,C100403,P1012,1718.34
2025-06-21,C101141,P1005,1036.95
2024-12-06,C100102,P1005,1604.62
2025-05-21,C100285,P1001,1637.49
2025-06-11,C100861,P1011,1430.01
2025-09-24,C101015,P1003,1625.94
2025-02-15,C100337,P1002,228.5
2025-01-12,C100628,P1004,2107.35
2025-09-09,C100490,P1011,1127.48
2024-12-25,C100668,P1003,1687.32
2025-05-16,C100993,P1001,2058.6
2025-07-05,C100868,P1010,1626.58
2024-12-24,C100831,P1008,153.19
2025-03-27,C100855,P1006,382.77
2025-06-18,C100927,P1012,1368.36
2025-08-14,C100921,P1002,2283.93
2024-12-20,C100885,P1004,2028.92
2025-06-01,C100592,P1009,233.86
2025-08-23,C100238,P1001,2152.55
2024-11-04,C100386,P1003,2031.94
2025-09-04,C100775,P1001,1467.34
2025-06-03,C100194,P1001,2201.49
2024-12-23,C100166,P1003,285.75
2025-09-06,C100933,P1001,2433.27
2024-12-06,C100767,P1002,192.45
2025-07-03,C101174,P1004,737.75
2025-02-15,C100380,P1011,1008.32
2025-03-04,C100641,P1002,893.71
2024-10-30,C100974,P1006,749.97
2025-06-05,C101099,P1006,462.24
2025-05-18,C100687,P1012,2471.07
2025-09-04,C100474,P1010,1910.71
2024-12-21,C100547,P1007,1551.33
2025-07-03,C100990,P1009,740.3
2025-03-01,C100551,P1010,1973.73
2024-10-10,C100827,P1009,1214.32
2025-09-13,C100733,P1003,2480.64
2025-05-18,C100458,P1008,1582.85
2025-09-25,C100905,P1004,796.94
2025-09-19,C100849,P1001,2019.87
2024-12-17,C100169,P1012,841.73
2024-11-03,C100659,P1007,2454.17
2025-01-29,C100864,P1001,1243.55
2024-12-22,C100635,P1011,1795.63
2025-06-22,C100404,P1006,554.31
2025-03-03,C100599,P1008,274.09
2025-07-21,C100832,P1003,2466.07
2025-03-12,C100821,P1007,2033.93
2025-09-09,C100094,P1005,798.69
2025-05-09,C100110,P1008,642.24
2025-05-11,C100330,P1011,672.21
2025-03-15,C100231,P1003,919.03
2025-04-16,C100725,P1008,940.45
2025-09-09,C101033,P1006,2136.63
2025-09-20,C100977,P1010,1094.6
2025-04-18,C100544,P1009,572.72
2024-10-30,C100150,P1011,2115.6
2025-04-19,C100506,P1007,465.02
2025-04-09,C100374,P1002,417.21
2025-07-13,C100976,P1011,1336.94
2024-12-07,C100268,P1002,2158.01
2024-11-19,C101042,P1004,831.56
2025-02-18,C100552,P1006,1093.84
2025-02-08,C100782,P1001,891.55
2025-05-13,C100779,P1003,525.48
2024-11-17,C101159,P1004,1304.57
2025-05-31,C101051,P1008,481.87
2025-01-22,C100546,P1009,1198.83
2025-02-05,C100482,P1005,310.53
2025-07-04,C101120,P1005,2116.14
2024-12-25,C101092,P1006,407.51
2025-08-11,C100501,P1004,1469.89
2025-01-13,C100056,P1007,1570.32
2025-03-26,C100433,P1008,1146.7
2025-05-29,C100887,P1003,366.6
2024-11-01,C100100,P1005,614.53
2025-02-26,C100711,P1008,1760.11
2025-05-01,C100643,P1001,636.89
2025-07-13,C100418,P1010,1383.6
2025-09-23,C100987,P1009,487.51
2025-07-09,C100953,P1012,1228.69
2025-07-11,C100606,P1004,2454.88
2025-06-14,C100515,P1010,577.11
2025-02-24,C100324,P1003,238.2
2025-10-06,C100683,P1005,236.47
2025-06-06,C100929,P1004,676.77
2025-02-23,C100269,P1009,2490.11
2024-10-11,C100975,P1005,387.44
2025-09-03,C100882,P1005,2193.92
2024-11-11,C100594,P1006,649.59
2025-06-23,C100857,P1005,943.41
2025-05-19,C100823,P1006,970.68
2024-12-03,C100012,P1007,496.85
2025-07-20,C100248,P1006,2113.54
2024-12-24,C100283,P1001,2025.51
2024-11-30,C100439,P1009,2277.48
2025-02-10,C100224,P1008,1472.15
2024-10-16,C101150,P1005,983.36
2025-05-09,C100619,P1011,799.55
2025-08-27,C100162,P1006,1119.73
2025-03-27,C100447,P1005,1587.56
2024-12-29,C100954,P1009,366.13
2025-07-25,C100834,P1010,2255.34
2025-09-01,C100912,P1007,261.83
2025-04-02,C100836,P1002,2196.55
2025-08-09,C100067,P1002,1643.17
2025-03-20,C100629,P1006,1199.43
2025-08-04,C100138,P1012,1176.87
2025-03-21,C100632,P1001,775.89
2024-12-13,C100944,P1010,1699.71
2024-12-08,C100896,P1001,2094.01
2024-10-14,C100670,P1003,1362.88
2025-05-11,C100352,P1003,618.21
2025-09-15,C100290,P1004,2272.36
2025-06-06,C100061,P1012,1719.81
2025-03-23,C100122,P1011,2304.34
2025-08-15,C100632,P1008,1735.77
2025-01-27,C100800,P1003,1775.44
2025-09-20,C100833,P1002,718.74
2025-07-21,C100682,P1008,484.84
2025-06-07,C100432,P1004,548.3
2025-05-06,C100358,P1011,1339.97
2025-02-20,C101113,P1012,2380.96
2025-08-26,C100457,P1003,256.55
2025-07-14,C100858,P1008,2070.68
2025-01-28,C100362,P1001,757.47
2025-05-10,C100154,P1006,1690.35
2025-04-22,C100076,P1012,2307.55
2025-06-29,C100383,P1009,1794.79
2025-02-17,C100734,P1007,2360.81
2024-12-09,C100148,P1002,875.78
2025-01-22,C100802,P1010,1024.19
2024-12-03,C101163,P1008,905.16
2025-07-24,C100349,P1003,2032.2
2025-01-29,C100437,P1006,177.62
2024-10-28,C100376,P1005,1301.79
2024-11-13,C100087,P1006,2366.26
2025-08-15,C101138,P1012,853.79
2025-04-22,C100818,P1009,1469.64
2025-09-04,C100729,P1010,2259.07
2024-11-26,C100184,P1009,371.67
2025-04-02,C100221,P1004,655.08
2025-09-17,C100786,P1007,506.34
2024-10-30,C100076,P1003,1108.23
2025-03-09,C101163,P1005,1785.24
2024-12-25,C100378,P1003,1508.5
2025-10-04,C100990,P1005,1539.32
2025-04-16,C100189,P1007,2461.39
2025-05-25,C100331,P1009,561.91
2024-12-26,C101037,P1010,2010.16
2025-05-09,C100937,P1003,177.62
2025-03-04,C100553,P1005,1739.08
2025-02-07,C100331,P1009,2324.96
2024-11-17,C100882,P1004,2330.4
2025-06-18,C101138,P1004,802.61
2025-06-11,C100104,P1007,525.82
2025-01-23,C100039,P1005,556.44
2025-01-31,C100171,P1011,983.06
2024-10-16,C100896,P1002,443.21
2025-05-31,C101003,P1002,1748.38
2024-11-16,C100122,P1012,1710.63
2024-11-18,C100914,P1009,522.78
2025-10-04,C100211,P1001,474.98
2025-02-03,C100300,P1007,1996.29
2025-04-07,C100464,P1005,1236.79
2025-01-03,C100253,P1004,961.43
2025-10-06,C100389,P1003,456.28
2025-06-19,C100930,P1007,247.91
2024-11-02,C100416,P1010,2241.59
2024-12-26,C100668,P1005,405.11
2024-11-27,C100869,P1007,2036.38
2025-06-20,C100939,P1006,1196.41
2025-03-19,C100862,P1006,1667.73
2024-12-23,C100137,P1003,1383.07
2024-10-19,C100056,P1006,1365.53
2025-03-24,C101064,P1002,561.9
2025-06-28,C100765,P1009,1227.8
2025-03-19,C100922,P1010,1837.9
2025-07-26,C100095,P1001,478.09
2025-05-08,C100919,P1011,2127.34
2025-03-09,C100386,P1001,260.74
2025-06-20,C101030,P1012,1016.67
2024-11-19,C100540,P1007,1708.84
2024-11-27,C101155,P1007,2024.64
2025-07-13,C100731,P1012,2458.04
2024-11-25,C101043,P1011,1851.94
2025-04-13,C100093,P1003,489.87
2025-05-10,C100778,P1011,692.15
2024-12-04,C100519,P1011,1973.73
2025-03-06,C101162,P1007,2024.09
2025-05-17,C100338,P1005,826.18
2025-10-03,C100536,P1003,992.8
2025-03-03,C100830,P1003,2138.21
2025-09-23,C100701,P1003,2112.23
2025-04-17,C100688,P1001,1700.31
2024-12-17,C100276,P1003,524.7
2024-12-18,C101114,P1008,1617.42
2025-04-30,C100377,P1007,1663.74
2025-08-12,C100834,P1006,2277.4
2025-09-10,C100894,P1003,696.05
2025-09-04,C100159,P1012,487.68
2025-06-26,C100125,P1006,1771.91
2025-03-16,C100857,P1012,2054.4
2025-01-18,C100405,P1011,2032.05
2025-07-23,C100158,P1007,569.2
2025-02-14,C100846,P1001,2056.25
2024-10-30,C100788,P1009,2080.47
2025-08-09,C101080,P1011,1979.34
2025-02-08,C100149,P1010,1118.04
2024-10-23,C100019,P1011,1156.58
2024-11-12,C100896,P1004,567.72
2024-10-12,C100290,P1012,2349.98
2025-01-20,C100148,P1007,2051.57
2025-01-18,C101143,P1003,1062.5
2025-03-04,C101108,P1012,2201.02
2025-07-25,C100795,P1001,1937.24
2024-12-20,C100766,P1011,2326.09
2025-04-26,C101008,P1011,928.3
2024-11-27,C100022,P1006,193.95
2025-08-03,C100442,P1005,426.66
2024-11-06,C100837,P1009,1406.07
2025-06-08,C101122,P1009,2497.45
2025-02-19,C100986,P1003,292.4
2025-01-24,C100647,P1007,455.62
2025-02-25,C100903,P1010,1547.57
2025-09-04,C100932,P1012,1723.7
2024-12-31,C100276,P1009,276.57
2025-02-10,C101131,P1007,422.08
2025-02-23,C100013,P1001,608.59
2025-06-15,C101054,P1012,659.88
2025-05-12,C101166,P1005,1870.44
2025-06-25,C100886,P1002,837.71
2025-06-27,C100637,P1011,1068.48
2025-08-20,C101191,P1005,874.07
2025-07-25,C100228,P1003,1747.61
2025-08-18,C100787,P1003,1604.31
2025-02-06,C100328,P1005,1535.33
2025-01-19,C100635,P1009,1604.33
2024-12-28,C100133,P1002,1177.65
2025-09-09,C100123,P1012,1975.42
2025-01-04,C100857,P1010,606.08
2025-07-22,C100316,P1007,2274.56
2025-05-23,C100665,P1005,2217.6
2025-03-10,C100998,P1012,536.3
2024-11-12,C100954,P1003,515.33
2024-10-12,C100978,P1005,980.55
2025-03-15,C100401,P1009,1370.71
2025-06-03,C100707,P1005,2156.5
2025-04-23,C100841,P1012,1037.61
2024-11-22,C100314,P1010,336.84
2024-10-11,C100894,P1007,908.41
2025-07-01,C100487,P1011,542.06
2025-05-17,C100869,P1002,2134.13
2025-08-11,C100777,P1001,2415.98
2024-11-29,C100906,P1011,1940.27
2025-02-09,C100362,P1002,2475.51
2024-10-18,C100094,P1011,1226.42
2024-12-26,C100070,P1012,1029.64
2025-08-27,C101191,P1005,404.4
2025-04-07,C100359,P1010,521.11
2025-07-30,C100349,P1004,212.64
2025-09-18,C100838,P1008,328.47
2024-10-26,C100999,P1011,1166.88
2025-08-16,C100917,P1012,517.83
2025-04-17,C100736,P1008,1420.26
2025-01-11,C100883,P1011,1825.56
2025-01-07,C100910,P1008,343.91
2024-11-24,C100808,P1004,707.71
2025-06-07,C100231,P1007,1988.06
2025-04-17,C100014,P1004,1741.41
2025-03-06,C100133,P1010,633.49
2025-06-12,C100842,P1001,2014.49
2025-01-27,C100295,P1002,1988.44
2025-03-26,C100355,P1007,546.73
2025-02-13,C100311,P1011,993.59
2024-11-22,C101004,P1002,1342.22
2025-08-14,C100386,P1006,2018.53
2024-12-09,C100350,P1002,620.85
2025-07-02,C100680,P1004,2107.56
2024-10-30,C100590,P1004,1105.89
2025-01-01,C101119,P1008,158.13
2025-04-08,C100456,P1012,536.12
2025-06-26,C101146,P1007,1148.95
2024-11-14,C101069,P1007,274.24
2025-01-25,C100144,P1008,1510.73
2024-11-14,C100165,P1011,1826.49
2025-06-13,C100667,P1003,918.23
2024-10-10,C100112,P1007,2367.91
2025-05-14,C100220,P1012,2322.06
2024-12-29,C100996,P1007,872.23
2025-01-18,C100403,P1010,2201.82
2025-05-12,C100554,P1011,620.18
2025-07-13,C100939,P1003,199.49
2025-03-18,C101116,P1008,193.22
2025-07-13,C100639,P1002,2323.35
2025-07-05,C100801,P1005,2453.78
2025-04-11,C100004,P1001,1387.42
2025-08-22,C100337,P1010,1851.11
2025-02-02,C101080,P1011,793.59
2025-09-06,C100595,P1011,1226.34
2025-06-08,C100725,P1012,1134.64
2024-10-19,C100505,P1004,1909.18
2025-02-25,C100986,P1001,2165.21
2024-12-15,C101073,P1009,2134.18
2025-03-31,C100224,P1009,848.22
2025-07-31,C100821,P1002,2343.57
2025-09-22,C100873,P1003,214.09
2025-06-07,C100258,P1004,1901.99
2024-12-25,C100721,P1010,553.38
2025-07-30,C101112,P1012,2313.9
2025-02-02,C101170,P1004,465.86
2025-08-07,C100093,P1002,2494.78
2025-07-14,C100925,P1011,825.14
2025-03-29,C100726,P1003,2332.84
2025-04-13,C100945,P1004,1652.68
2025-01-07,C100632,P1007,781.51
2024-10-28,C100699,P1010,263.9
2024-10-30,C100774,P1008,315.7
2024-10-19,C100916,P1004,1460.55
2025-06-11,C101039,P1007,1868.75
2025-06-05,C100975,P1004,1521.39
2025-02-08,C100326,P1007,1042.89
2025-07-02,C100250,P1001,1776.97
2025-01-15,C100683,P1005,890.88
2024-12-26,C100421,P1011,1405.0
2025-04-20,C100664,P1005,1307.57
2025-02-16,C101171,P1003,1764.16
2024-12-19,C100632,P1001,447.29
2025-05-15,C100473,P1002,2190.0
2025-05-05,C101001,P1003,463.13
2025-03-17,C101091,P1001,812.55
2024-10-21,C100176,P1005,1965.11
2025-06-23,C100881,P1002,2238.13
2025-07-19,C100656,P1003,1675.55
2025-01-28,C100398,P1012,1271.39
2025-02-08,C100276,P1005,1414.92
2025-01-05,C100337,P1009,2344.68
2025-04-18,C100616,P1010,2290.88
2025-07-27,C100079,P1010,1181.79
2024-10-30,C100583,P1011,892.56
2024-10-29,C100218,P1012,1792.6
2025-03-17,C101040,P1005,1618.23
2025-01-05,C100516,P1007,2129.22
2025-07-11,C100648,P1007,2223.44
2025-04-21,C100747,P1003,1428.51
2025-08-31,C100803,P1007,1585.39
2025-07-02,C100798,P1005,1247.54
2024-12-20,C100489,P1002,1698.94
2025-01-04,C100543,P1012,185.49
2025-04-25,C101150,P1004,2117.81
2025-07-16,C100049,P1008,702.41
2024-11-19,C100642,P1008,2442.12
2025-08-18,C100107,P1007,2203.0
2025-07-02,C100720,P1001,339.17
2025-09-25,C101056,P1006,452.08
2024-10-24,C100833,P1007,1600.53
2025-09-14,C100958,P1005,2435.72
2025-03-30,C100163,P1009,1856.79
2025-02-10,C101010,P1009,1143.3
2025-09-09,C100399,P1012,512.38
2025-05-22,C101149,P1001,525.95
2025-09-15,C101064,P1004,1673.64
2025-04-07,C100742,P1011,2354.57
2025-06-09,C100569,P1003,1407.59
2025-07-04,C100565,P1011,2396.33
2025-07-15,C100697,P1010,2089.84
2025-09-25,C100810,P1005,1576.26
2025-08-14,C100700,P1001,1273.17
2025-02-11,C100418,P1002,490.11
2025-01-21,C100814,P1006,1128.82
2025-04-18,C100119,P1005,1086.5
2024-10-30,C100475,P1006,2216.28
2024-11-13,C100229,P1001,2257.95
2025-08-31,C101187,P1007,1576.85
2024-10-13,C101058,P1004,217.41
2025-09-01,C100738,P1007,1158.8
2024-12-29,C100841,P1003,2298.22
2024-12-02,C100462,P1007,570.97
2025-03-15,C100574,P1005,192.61
2024-11-08,C100631,P1001,956.05
2024-12-08,C100942,P1001,628.58
2024-10-30,C100518,P1006,220.34
2025-05-02,C100055,P1009,1102.65
2024-11-02,C100500,P1012,697.26
2024-11-16,C100283,P1001,582.83
2025-03-02,C100249,P1009,769.21
2024-11-28,C100498,P1012,167.71
2024-10-20,C100866,P1011,776.75
2025-07-18,C101099,P1010,298.17
2025-03-18,C100736,P1003,1431.83
2025-05-01,C100946,P1011,1954.92
2025-08-12,C100886,P1001,1397.49
2025-05-16,C101180,P1008,252.0
2025-03-02,C100781,P1009,847.21
2025-03-27,C100377,P1005,2080.57
2024-12-25,C100549,P1001,637.02
2025-03-29,C100721,P1004,411.92
2025-05-19,C101105,P1010,255.22
2025-05-07,C100045,P1010,2017.97
2025-01-07,C100927,P1006,2160.42
2025-07-21,C100988,P1001,1920.87
2024-10-18,C101179,P1002,690.49
2025-04-07,C100925,P1007,1529.65
2025-01-29,C100056,P1009,771.58
2025-06-02,C101049,P1010,1027.31
2024-10-19,C100434,P1001,2475.99
2025-07-21,C100223,P1005,1718.26
2025-01-11,C100512,P1008,1984.06
2025-08-12,C100218,P1012,1393.4
2024-12-29,C100810,P1005,1137.37
2025-09-13,C100801,P1011,2387.91
2025-02-20,C100030,P1003,298.78
2025-04-24,C100342,P1004,2191.61
2025-07-22,C100672,P1005,361.04
2025-02-07,C100415,P1003,321.98
2025-05-17,C101049,P1007,1589.51
2024-11-22,C101073,P1012,1142.1
2025-03-31,C101160,P1010,1789.21
2025-10-03,C101173,P1011,629.34
2025-07-31,C100528,P1009,964.41
2025-07-22,C101169,P1001,406.3
2025-04-23,C100909,P1004,221.07
2025-03-31,C100457,P1011,1314.35
2024-11-18,C100742,P1007,1736.57
2025-02-16,C101185,P1012,989.95
2025-09-19,C100632,P1012,2152.05
2025-06-28,C100727,P1006,548.39
2025-05-25,C101174,P1008,703.23
2025-04-16,C101182,P1012,492.21
2024-12-04,C100429,P1005,1113.82
2024-10-08,C100949,P1002,1847.72
2024-10-18,C100148,P1004,664.66
2025-05-16,C100359,P1012,1872.61
2025-06-08,C101014,P1005,1864.22
2024-11-28,C100517,P1002,1260.7
2025-09-02,C100760,P1010,1662.54
2025-04-17,C100352,P1005,1946.41
2025-06-04,C101109,P1006,1313.67
2025-01-17,C100355,P1002,1355.72
2024-11-07,C101115,P1001,1285.61
2025-07-12,C100752,P1011,1011.92
2025-08-30,C100043,P1003,2148.56
2025-05-21,C100180,P1003,266.71
2025-06-25,C100840,P1005,1748.72
2025-06-21,C100915,P1010,178.76
2024-11-20,C100056,P1006,2270.98
2025-09-04,C101046,P1006,796.03
2025-05-30,C100018,P1010,2383.85
2025-04-05,C100225,P1011,755.8
2025-05-13,C101003,P1005,1499.92
2025-08-29,C100654,P1008,1520.34
2025-06-23,C100928,P1004,453.6
2025-07-04,C100513,P1001,1456.23
2025-08-24,C101058,P1008,2254.68
2025-08-07,C100954,P1001,525.85
2024-10-25,C100428,P1005,465.51
2025-06-25,C100885,P1001,1857.82
2025-07-18,C100801,P1011,661.49
2025-06-06,C101106,P1003,1526.86
2024-10-29,C100881,P1009,2080.57
2024-12-26,C101109,P1006,1514.52
2024-12-05,C100653,P1011,1628.35
2024-12-29,C100324,P1006,939.45
2025-01-24,C100472,P1006,2470.04
2025-06-20,C100161,P1012,2021.04
2025-06-21,C100830,P1009,1460.99
2024-10-17,C100014,P1005,678.43
2025-06-06,C101195,P1008,2466.88
2025-05-28,C100162,P1004,2306.89
2025-09-22,C100257,P1008,2186.96
2024-12-22,C100840,P1008,819.05
2025-03-15,C100434,P1001,898.6
2025-04-25,C101131,P1008,1941.65
2025-01-04,C100690,P1004,1055.7
2025-09-14,C100435,P1001,1220.95
2025-03-27,C100810,P1009,1153.7
2024-12-27,C100077,P1003,1018.29
2025-07-19,C100186,P1003,196.73
2024-10-13,C100906,P1003,793.57
2025-04-06,C100397,P1003,1439.43
2025-05-01,C101180,P1008,507.13
2025-03-13,C100165,P1004,1120.52
2025-07-11,C100018,P1003,2150.0
2024-10-15,C101072,P1005,280.31
2025-03-13,C100875,P1007,422.63
2025-08-02,C100293,P1011,1915.17
2025-09-23,C100526,P1003,1935.9
2025-02-05,C100051,P1006,1929.19
2025-04-17,C100816,P1003,481.83
2025-01-26,C100547,P1007,1872.13
2025-02-23,C100482,P1004,2134.63
2025-09-22,C101100,P1002,1421.83
2025-03-10,C100053,P1009,1208.06
2025-07-12,C101037,P1005,260.59
2025-05-03,C100106,P1009,1032.88
2025-08-24,C100999,P1001,1976.49
2025-03-15,C100847,P1010,576.57
2024-12-24,C101082,P1004,1561.81
2024-12-18,C100055,P1004,1869.05
2024-11-26,C100133,P1004,1175.33
2025-05-31,C100379,P1010,1066.9
2025-08-04,C100195,P1001,994.81
2025-06-02,C100559,P1004,2453.79
2025-07-20,C100636,P1009,484.46
2024-10-11,C100442,P1008,1877.13
2025-04-29,C100703,P1005,2440.27
2025-08-12,C100800,P1006,822.13
2025-04-02,C100463,P1004,2142.96
2025-05-28,C100873,P1009,243.15
2024-10-23,C100163,P1012,1182.44
2024-11-13,C100878,P1008,1078.97
2025-05-17,C100846,P1008,2364.08
2025-01-03,C100933,P1002,492.1
2025-05-09,C100379,P1011,1103.55
2024-11-27,C100208,P1006,716.14
2025-03-11,C100232,P1002,1626.84
2025-07-02,C101185,P1011,1030.58
2024-10-25,C100871,P1004,223.04
2024-11-08,C100904,P1009,2123.5
2025-09-04,C100829,P1004,1621.42
2025-09-13,C100396,P1002,2161.05
2024-12-15,C100136,P1007,1137.96
2025-09-09,C100889,P1007,719.01
2025-03-20,C100519,P1010,920.97
2025-08-15,C101116,P1004,280.4
2025-03-18,C100375,P1007,1926.24
2025-01-25,C100854,P1008,615.94
2025-01-13,C100752,P1008,2364.36
2025-01-19,C100689,P1005,1487.93
2025-02-07,C100947,P1011,2306.24
2025-03-03,C100770,P1007,1734.2
2025-07-16,C100098,P1010,1779.22
2024-12-29,C100146,P1001,455.76
2025-01-02,C100700,P1011,389.36
2025-05-30,C100887,P1002,613.3
2025-01-10,C100045,P1009,2303.09
2025-08-22,C100900,P1008,1669.15
2025-05-30,C100682,P1010,860.16
2025-01-15,C100120,P1007,2469.67
2024-10-13,C100156,P1007,1253.48
2025-08-29,C100114,P1011,743.67
2024-11-21,C100158,P1009,1915.7
2024-12-31,C100796,P1005,1344.34
2024-11-11,C100865,P1001,1718.16
2025-08-20,C101020,P1009,983.19
2025-05-24,C100095,P1002,1971.39
2024-10-08,C100993,P1009,344.5
2025-04-19,C101134,P1008,836.34
2025-06-11,C101188,P1010,2359.58
2025-04-25,C100196,P1012,1165.91
2025-03-15,C100835,P1005,318.23
2024-12-16,C100779,P1008,309.8
2025-07-15,C100784,P1012,946.01
2025-04-27,C100371,P1001,2387.0
2025-03-16,C100651,P1005,1548.56
2025-01-08,C100666,P1007,570.97
2025-02-09,C100320,P1009,741.76
2025-07-07,C100417,P1003,847.17
2025-07-31,C100090,P1001,1994.17
2024-12-09,C100546,P1007,548.58
2025-07-18,C100349,P1007,489.62
2025-04-13,C101075,P1001,2156.5
2025-08-30,C100687,P1012,1082.41
2025-09-15,C100716,P1007,1436.52
2025-07-12,C101013,P1007,1445.25
2025-01-24,C100974,P1006,2225.2
2025-03-03,C101122,P1011,1335.26
2025-07-21,C100777,P1010,190.83
2025-07-18,C100068,P1002,745.23
2024-12-10,C101187,P1001,1112.27
2025-02-01,C100080,P1007,332.39
2025-01-08,C101189,P1006,1811.7
2025-05-18,C100360,P1006,1028.01
2025-08-17,C100246,P1012,1534.95
2025-04-23,C100005,P1008,1777.66
2025-08-14,C100304,P1009,1045.03
2025-06-22,C101163,P1008,249.42
2025-04-06,C100745,P1002,1370.92
2025-05-19,C100259,P1009,1768.18
2024-11-13,C100777,P1012,1654.15
2024-12-26,C100967,P1002,465.2
2025-05-30,C100072,P1010,813.65
2025-03-31,C100256,P1008,2474.91
2025-04-28,C100116,P1002,1227.6
2025-01-04,C100647,P1002,1020.15
2024-12-29,C100147,P1007,963.26
2025-08-02,C100340,P1003,1866.72
2025-04-16,C100833,P1005,781.32
2024-11-17,C100401,P1005,683.66
2024-12-27,C100745,P1011,860.01
2025-06-01,C100258,P1003,969.72
2025-02-19,C100457,P1006,613.71
2025-09-13,C100268,P1010,497.91
2025-05-04,C100572,P1001,1487.04
2025-09-14,C101099,P1006,1673.55
2025-01-15,C100753,P1007,502.21
2025-09-13,C100711,P1008,250.97
2024-10-28,C100707,P1007,784.32
2025-01-18,C100605,P1010,2164.89
2025-04-30,C100962,P1009,678.78
2025-04-03,C101165,P1003,328.98
2025-09-04,C100130,P1001,572.13
2025-06-23,C100236,P1001,187.62
2025-09-20,C100060,P1005,670.42
2025-05-29,C100399,P1003,2307.86
2024-12-12,C101068,P1008,1340.8
2024-11-28,C101084,P1001,1103.64
2024-12-16,C100663,P1005,1537.36
2025-04-05,C100602,P1002,2347.06
2025-08-25,C101079,P1007,2292.9
2025-05-04,C100398,P1011,1242.19
2024-11-03,C100435,P1002,729.99
2025-03-09,C100191,P1008,2358.67
2025-07-25,C100576,P1004,1395.85
2025-01-23,C100872,P1004,726.03
2025-05-07,C101075,P1001,1070.34
2025-04-04,C100776,P1010,1997.11
2025-05-20,C100559,P1004,2146.42
2025-03-24,C100305,P1007,2449.16
2024-12-27,C100831,P1011,179.82
2024-12-06,C100978,P1012,1126.26
2024-12-13,C100114,P1001,1459.61
2025-02-21,C100098,P1006,2202.55
2024-12-08,C100930,P1001,1400.81
2025-03-31,C100544,P1010,1206.3
2024-10-13,C100704,P1005,1215.41
2024-12-20,C100048,P1006,2132.46
2025-06-28,C100358,P1001,1019.1
2025-08-25,C100045,P1007,192.33
2025-01-29,C101191,P1005,1333.61
2025-02-10,C101103,P1003,249.31
2025-02-09,C100847,P1005,2184.9
2025-03-12,C100511,P1012,2252.14
2024-11-19,C100585,P1004,1806.3
2024-11-24,C100724,P1005,1388.05
2025-04-12,C101099,P1008,1516.1
2025-03-16,C100628,P1012,968.21
2024-10-23,C100882,P1012,1793.44
2025-03-02,C100959,P1008,355.37
2024-10-20,C100269,P1008,828.35
2025-06-06,C100044,P1002,314.01
2024-12-24,C100189,P1008,305.08
2025-07-03,C100830,P1003,180.79
2025-04-29,C100087,P1010,1983.31
2024-10-16,C101134,P1001,1713.75
2024-12-31,C100408,P1012,290.07
2025-07-24,C100210,P1010,2125.57
2025-07-07,C100630,P1010,2043.93
2025-05-04,C100063,P1012,1684.17
2024-12-25,C100465,P1012,401.72
2024-12-11,C100917,P1007,1839.3
2025-10-02,C100186,P1005,311.58
2025-02-23,C100123,P1007,1027.68
2024-10-21,C100477,P1003,1601.45
2025-08-04,C101195,P1003,2304.95
2025-02-03,C101010,P1003,156.15
2025-02-17,C100979,P1010,1903.47
2025-08-11,C100520,P1012,1945.65
2025-04-12,C100462,P1008,2047.57
2025-01-19,C100206,P1002,1793.0
2025-03-11,C100328,P1006,859.05
2024-12-19,C100273,P1007,1937.75
2025-05-03,C100742,P1009,1488.04
2024-11-27,C100080,P1010,1807.23
2025-03-11,C100480,P1006,1295.1
2025-04-05,C100431,P1012,805.01
2025-07-05,C100307,P1004,773.9
2025-04-30,C100771,P1003,886.93
